filepath,filename,label
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajat_3.txt,child_rajat_3.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajat_4.txt,child_rajat_4.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajat_5.txt,child_rajat_5.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajat_6.txt,child_rajat_6.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajat_7.txt,child_rajat_7.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajat_8.txt,child_rajat_8.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajat_9.txt,child_rajat_9.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajkumar_1.txt,child_rajkumar_1.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajkumar_2.txt,child_rajkumar_2.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajkumar_3.txt,child_rajkumar_3.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajkumar_4.txt,child_rajkumar_4.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajkumar_5.txt,child_rajkumar_5.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajkumar_6.txt,child_rajkumar_6.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajkumar_7.txt,child_rajkumar_7.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajkumar_8.txt,child_rajkumar_8.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_rajkumar_9.txt,child_rajkumar_9.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_shewta_1.txt,child_shewta_1.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_shewta_2.txt,child_shewta_2.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_shewta_3.txt,child_shewta_3.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_shewta_4.txt,child_shewta_4.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_shewta_5.txt,child_shewta_5.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_shewta_6.txt,child_shewta_6.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_shewta_7.txt,child_shewta_7.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_shewta_8.txt,child_shewta_8.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\child_shewta_9.txt,child_shewta_9.txt,child
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_apurve_1.txt,cloud_apurve_1.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_apurve_2.txt,cloud_apurve_2.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_apurve_3.txt,cloud_apurve_3.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_apurve_4.txt,cloud_apurve_4.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_apurve_5.txt,cloud_apurve_5.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_apurve_6.txt,cloud_apurve_6.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_apurve_7.txt,cloud_apurve_7.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_apurve_8.txt,cloud_apurve_8.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_apurve_9.txt,cloud_apurve_9.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_gautam_1.txt,cloud_gautam_1.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_gautam_2.txt,cloud_gautam_2.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_gautam_3.txt,cloud_gautam_3.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_gautam_4.txt,cloud_gautam_4.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_gautam_5.txt,cloud_gautam_5.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_gautam_6.txt,cloud_gautam_6.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_gautam_7.txt,cloud_gautam_7.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_gautam_8.txt,cloud_gautam_8.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_gautam_9.txt,cloud_gautam_9.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_mahendra_1.txt,cloud_mahendra_1.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_mahendra_2.txt,cloud_mahendra_2.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_mahendra_3.txt,cloud_mahendra_3.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_mahendra_4.txt,cloud_mahendra_4.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_mahendra_5.txt,cloud_mahendra_5.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_mahendra_6.txt,cloud_mahendra_6.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_mahendra_7.txt,cloud_mahendra_7.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_mahendra_8.txt,cloud_mahendra_8.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_mahendra_9.txt,cloud_mahendra_9.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_parveen_1.txt,cloud_parveen_1.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_parveen_2.txt,cloud_parveen_2.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_parveen_3.txt,cloud_parveen_3.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_parveen_4.txt,cloud_parveen_4.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_parveen_5.txt,cloud_parveen_5.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_parveen_6.txt,cloud_parveen_6.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_parveen_7.txt,cloud_parveen_7.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_parveen_8.txt,cloud_parveen_8.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_parveen_9.txt,cloud_parveen_9.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pradeep_1.txt,cloud_pradeep_1.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pradeep_2.txt,cloud_pradeep_2.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pradeep_3.txt,cloud_pradeep_3.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pradeep_4.txt,cloud_pradeep_4.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pradeep_5.txt,cloud_pradeep_5.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pradeep_6.txt,cloud_pradeep_6.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pradeep_7.txt,cloud_pradeep_7.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pradeep_8.txt,cloud_pradeep_8.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pradeep_9.txt,cloud_pradeep_9.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pramod_1.txt,cloud_pramod_1.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pramod_2.txt,cloud_pramod_2.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pramod_3.txt,cloud_pramod_3.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pramod_4.txt,cloud_pramod_4.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pramod_5.txt,cloud_pramod_5.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pramod_6.txt,cloud_pramod_6.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pramod_7.txt,cloud_pramod_7.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pramod_8.txt,cloud_pramod_8.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_pramod_9.txt,cloud_pramod_9.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_prateek_1.txt,cloud_prateek_1.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_prateek_2.txt,cloud_prateek_2.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_prateek_3.txt,cloud_prateek_3.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_prateek_4.txt,cloud_prateek_4.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_prateek_5.txt,cloud_prateek_5.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_prateek_6.txt,cloud_prateek_6.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_prateek_7.txt,cloud_prateek_7.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_prateek_8.txt,cloud_prateek_8.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_prateek_9.txt,cloud_prateek_9.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajat_1.txt,cloud_rajat_1.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajat_2.txt,cloud_rajat_2.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajat_3.txt,cloud_rajat_3.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajat_4.txt,cloud_rajat_4.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajat_5.txt,cloud_rajat_5.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajat_6.txt,cloud_rajat_6.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajat_7.txt,cloud_rajat_7.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajat_8.txt,cloud_rajat_8.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajat_9.txt,cloud_rajat_9.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajkumar_1.txt,cloud_rajkumar_1.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajkumar_2.txt,cloud_rajkumar_2.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajkumar_3.txt,cloud_rajkumar_3.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajkumar_4.txt,cloud_rajkumar_4.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajkumar_5.txt,cloud_rajkumar_5.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajkumar_6.txt,cloud_rajkumar_6.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajkumar_7.txt,cloud_rajkumar_7.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajkumar_8.txt,cloud_rajkumar_8.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_rajkumar_9.txt,cloud_rajkumar_9.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_shewta_1.txt,cloud_shewta_1.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_shewta_2.txt,cloud_shewta_2.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_shewta_3.txt,cloud_shewta_3.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_shewta_4.txt,cloud_shewta_4.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_shewta_5.txt,cloud_shewta_5.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_shewta_6.txt,cloud_shewta_6.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_shewta_7.txt,cloud_shewta_7.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_shewta_8.txt,cloud_shewta_8.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\cloud_shewta_9.txt,cloud_shewta_9.txt,cloud
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_apurve_1.txt,come_apurve_1.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_apurve_2.txt,come_apurve_2.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_apurve_3.txt,come_apurve_3.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_apurve_4.txt,come_apurve_4.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_apurve_5.txt,come_apurve_5.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_apurve_6.txt,come_apurve_6.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_apurve_7.txt,come_apurve_7.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_apurve_8.txt,come_apurve_8.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_apurve_9.txt,come_apurve_9.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_gautam_1.txt,come_gautam_1.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_gautam_2.txt,come_gautam_2.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_gautam_3.txt,come_gautam_3.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_gautam_4.txt,come_gautam_4.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_gautam_5.txt,come_gautam_5.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_gautam_6.txt,come_gautam_6.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_gautam_7.txt,come_gautam_7.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_gautam_8.txt,come_gautam_8.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_gautam_9.txt,come_gautam_9.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_mahendra_1.txt,come_mahendra_1.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_mahendra_2.txt,come_mahendra_2.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_mahendra_3.txt,come_mahendra_3.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_mahendra_4.txt,come_mahendra_4.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_mahendra_5.txt,come_mahendra_5.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_mahendra_6.txt,come_mahendra_6.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_mahendra_7.txt,come_mahendra_7.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_mahendra_8.txt,come_mahendra_8.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_mahendra_9.txt,come_mahendra_9.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_parveen_1.txt,come_parveen_1.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_parveen_2.txt,come_parveen_2.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_parveen_3.txt,come_parveen_3.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_parveen_4.txt,come_parveen_4.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_parveen_5.txt,come_parveen_5.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_parveen_6.txt,come_parveen_6.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_parveen_7.txt,come_parveen_7.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_parveen_8.txt,come_parveen_8.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_parveen_9.txt,come_parveen_9.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pradeep_1.txt,come_pradeep_1.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pradeep_2.txt,come_pradeep_2.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pradeep_3.txt,come_pradeep_3.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pradeep_4.txt,come_pradeep_4.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pradeep_5.txt,come_pradeep_5.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pradeep_6.txt,come_pradeep_6.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pradeep_7.txt,come_pradeep_7.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pradeep_8.txt,come_pradeep_8.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pradeep_9.txt,come_pradeep_9.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pramod_1.txt,come_pramod_1.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pramod_2.txt,come_pramod_2.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pramod_3.txt,come_pramod_3.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pramod_4.txt,come_pramod_4.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pramod_5.txt,come_pramod_5.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pramod_6.txt,come_pramod_6.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pramod_7.txt,come_pramod_7.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pramod_8.txt,come_pramod_8.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_pramod_9.txt,come_pramod_9.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_prateek_1.txt,come_prateek_1.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_prateek_2.txt,come_prateek_2.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_prateek_3.txt,come_prateek_3.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_prateek_4.txt,come_prateek_4.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_prateek_5.txt,come_prateek_5.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_prateek_6.txt,come_prateek_6.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_prateek_7.txt,come_prateek_7.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_prateek_8.txt,come_prateek_8.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_prateek_9.txt,come_prateek_9.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajat_1.txt,come_rajat_1.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajat_2.txt,come_rajat_2.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajat_3.txt,come_rajat_3.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajat_4.txt,come_rajat_4.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajat_5.txt,come_rajat_5.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajat_6.txt,come_rajat_6.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajat_7.txt,come_rajat_7.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajat_8.txt,come_rajat_8.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajat_9.txt,come_rajat_9.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajkumar_1.txt,come_rajkumar_1.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajkumar_2.txt,come_rajkumar_2.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajkumar_3.txt,come_rajkumar_3.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajkumar_4.txt,come_rajkumar_4.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajkumar_5.txt,come_rajkumar_5.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajkumar_6.txt,come_rajkumar_6.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajkumar_7.txt,come_rajkumar_7.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajkumar_8.txt,come_rajkumar_8.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_rajkumar_9.txt,come_rajkumar_9.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_shewta_1.txt,come_shewta_1.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_shewta_2.txt,come_shewta_2.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_shewta_3.txt,come_shewta_3.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_shewta_4.txt,come_shewta_4.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_shewta_5.txt,come_shewta_5.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_shewta_6.txt,come_shewta_6.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_shewta_7.txt,come_shewta_7.txt,come
C:\Users\Talha\Documents\DataScience\Data Mining\Project\DataMining-Coursework\combined\come_shewta_8.txt,come_shewta_8.txt,come
